id_student,code_module,code_presentation,label_pass,label_fail_or_withdraw,sex,age_band,highest_education,imd_band,sex_x_age,studied_credits,num_of_prev_attempts,vle_total_clicks,vle_mean_clicks,vle_max_clicks,vle_first4_clicks,vle_last4_clicks,vle_cumulative_clicks,vle_days_active,assessment_count,assessment_mean_score,assessment_last_score,assessment_ontime_rate
1259,DDD,2014J,1,0,Male,0-35,HE Qualification,30-40%,Male_x_0-35,60,0,173.0,57.666666666666664,89.0,0.0,173.0,173.0,3.0,,,,
1260,FFF,2013J,0,1,Female,55<=,No Formal quals,30-40%,Female_x_55<=,120,1,113.0,56.5,89.0,0.0,113.0,113.0,2.0,,,,
1261,EEE,2014J,0,1,Male,35-55,No Formal quals,90-100%,Male_x_35-55,30,0,595.0,45.76923076923077,96.0,20.0,595.0,595.0,13.0,2.0,41.5,14.0,1.0
1262,AAA,2014B,1,0,Female,0-35,HE Qualification,30-40%,Female_x_0-35,60,0,567.0,47.25,90.0,25.0,567.0,567.0,12.0,1.0,53.0,53.0,1.0
1263,AAA,2014B,0,1,Female,35-55,Post Graduate Qualification,0-10%,Female_x_35-55,60,0,416.0,52.0,83.0,83.0,416.0,416.0,8.0,,,,
1264,EEE,2013B,0,1,Female,0-35,HE Qualification,40-50%,Female_x_0-35,60,1,117.0,58.5,95.0,0.0,117.0,117.0,2.0,1.0,19.0,19.0,1.0
1265,CCC,2014B,1,0,Female,35-55,Post Graduate Qualification,70-80%,Female_x_35-55,90,3,174.0,58.0,81.0,0.0,174.0,174.0,3.0,2.0,40.0,38.0,0.0
1266,FFF,2013J,0,1,Male,0-35,A Level or Equivalent,60-70%,Male_x_0-35,90,1,583.0,53.0,97.0,0.0,583.0,583.0,11.0,,,,
1267,BBB,2014B,1,0,Female,35-55,A Level or Equivalent,40-50%,Female_x_35-55,60,3,275.0,68.75,80.0,0.0,275.0,275.0,4.0,1.0,89.0,89.0,1.0
1268,DDD,2013B,0,1,Male,35-55,Post Graduate Qualification,20-30%,Male_x_35-55,60,1,885.0,49.166666666666664,99.0,216.0,885.0,885.0,18.0,1.0,43.0,43.0,0.0
1269,BBB,2014J,1,0,Female,35-55,HE Qualification,0-10%,Female_x_35-55,120,2,364.0,52.0,97.0,34.0,364.0,364.0,7.0,1.0,56.0,56.0,1.0
1270,EEE,2014J,0,1,Female,35-55,A Level or Equivalent,60-70%,Female_x_35-55,60,0,,,,,,,,,,,
1271,AAA,2014B,0,1,Female,35-55,HE Qualification,20-30%,Female_x_35-55,90,0,454.0,50.44444444444444,86.0,0.0,454.0,454.0,9.0,1.0,7.0,7.0,0.0
1272,AAA,2013J,1,0,Male,55<=,A Level or Equivalent,30-40%,Male_x_55<=,120,0,303.0,60.6,82.0,0.0,303.0,303.0,5.0,4.0,71.25,82.0,0.25
1273,DDD,2013B,1,0,Female,35-55,HE Qualification,40-50%,Female_x_35-55,60,1,577.0,64.11111111111111,94.0,162.0,577.0,577.0,9.0,,,,
1274,AAA,2013J,0,1,Female,35-55,HE Qualification,70-80%,Female_x_35-55,90,0,714.0,54.92307692307692,96.0,155.0,714.0,714.0,13.0,1.0,48.0,48.0,1.0
1275,AAA,2013B,0,1,Female,35-55,Lower Than A Level,60-70%,Female_x_35-55,60,0,172.0,57.333333333333336,90.0,0.0,172.0,172.0,3.0,,,,
1276,DDD,2014B,1,0,Female,0-35,Post Graduate Qualification,80-90%,Female_x_0-35,30,2,122.0,61.0,90.0,0.0,122.0,122.0,2.0,1.0,98.0,98.0,0.0
1277,FFF,2013B,0,0,Female,35-55,No Formal quals,20-30%,Female_x_35-55,60,0,484.0,53.77777777777778,91.0,0.0,484.0,484.0,9.0,1.0,86.0,86.0,1.0
1278,FFF,2013B,0,1,Male,55<=,Post Graduate Qualification,90-100%,Male_x_55<=,30,3,367.0,52.42857142857143,98.0,0.0,367.0,367.0,7.0,1.0,98.0,98.0,0.0
1279,DDD,2014B,1,0,Male,35-55,HE Qualification,0-10%,Male_x_35-55,60,1,134.0,44.666666666666664,70.0,26.0,134.0,134.0,3.0,,,,
1280,EEE,2013J,0,1,Female,0-35,HE Qualification,0-10%,Female_x_0-35,90,0,63.0,31.5,61.0,2.0,63.0,63.0,2.0,1.0,81.0,81.0,1.0
1281,AAA,2014B,0,1,Female,0-35,Post Graduate Qualification,90-100%,Female_x_0-35,30,1,370.0,41.111111111111114,83.0,59.0,370.0,370.0,9.0,1.0,72.0,72.0,1.0
1282,AAA,2013B,0,1,Male,35-55,HE Qualification,0-10%,Male_x_35-55,30,1,251.0,35.857142857142854,86.0,28.0,251.0,251.0,7.0,,,,
1283,EEE,2014B,1,0,Female,35-55,A Level or Equivalent,10-20%,Female_x_35-55,60,0,272.0,34.0,56.0,0.0,272.0,272.0,7.0,3.0,68.33333333333333,28.0,0.0
1284,FFF,2013B,1,0,Male,35-55,HE Qualification,10-20%,Male_x_35-55,60,1,20.0,20.0,20.0,0.0,20.0,20.0,1.0,,,,
1285,CCC,2014B,1,0,Female,35-55,Post Graduate Qualification,60-70%,Female_x_35-55,60,1,181.0,36.2,94.0,134.0,181.0,181.0,5.0,2.0,47.0,94.0,1.0
1286,CCC,2014J,0,0,Female,0-35,Post Graduate Qualification,80-90%,Female_x_0-35,60,0,452.0,50.22222222222222,94.0,72.0,452.0,452.0,9.0,2.0,63.0,75.0,0.0
1287,CCC,2014J,1,0,Male,35-55,Post Graduate Qualification,70-80%,Male_x_35-55,30,0,103.0,51.5,54.0,49.0,103.0,103.0,2.0,1.0,14.0,14.0,1.0
1288,FFF,2014B,1,0,Female,0-35,Lower Than A Level,30-40%,Female_x_0-35,30,0,339.0,67.8,88.0,0.0,339.0,339.0,5.0,3.0,50.0,68.0,0.3333333333333333
1289,FFF,2013J,0,1,Male,0-35,Lower Than A Level,10-20%,Male_x_0-35,90,0,1070.0,53.5,97.0,142.0,1070.0,1070.0,19.0,1.0,65.0,65.0,0.0
1290,EEE,2013B,1,0,Male,55<=,Lower Than A Level,20-30%,Male_x_55<=,30,0,488.0,61.0,86.0,75.0,488.0,488.0,8.0,2.0,37.5,31.0,0.5
1291,AAA,2014J,1,0,Male,0-35,Lower Than A Level,90-100%,Male_x_0-35,60,1,253.0,50.6,87.0,0.0,253.0,253.0,5.0,,,,
1292,EEE,2013J,0,1,Female,35-55,Lower Than A Level,40-50%,Female_x_35-55,120,0,545.0,49.54545454545455,99.0,53.0,545.0,545.0,11.0,1.0,13.0,13.0,1.0
1293,EEE,2013B,1,0,Male,35-55,Lower Than A Level,80-90%,Male_x_35-55,90,2,716.0,47.733333333333334,99.0,0.0,716.0,716.0,15.0,3.0,79.33333333333333,87.0,0.3333333333333333
1294,FFF,2014J,0,1,Male,35-55,Lower Than A Level,70-80%,Male_x_35-55,30,0,276.0,46.0,98.0,98.0,276.0,276.0,6.0,2.0,51.0,24.0,0.5
1295,CCC,2014J,1,0,Female,35-55,Post Graduate Qualification,20-30%,Female_x_35-55,60,0,582.0,52.90909090909091,93.0,47.0,582.0,582.0,10.0,,,,
1296,BBB,2014B,0,1,Female,55<=,No Formal quals,80-90%,Female_x_55<=,90,1,371.0,41.22222222222222,75.0,0.0,371.0,371.0,9.0,,,,
1297,AAA,2013B,1,0,Female,55<=,Lower Than A Level,90-100%,Female_x_55<=,60,2,474.0,43.09090909090909,90.0,109.0,474.0,474.0,10.0,,,,
1298,FFF,2013J,0,1,Female,55<=,Post Graduate Qualification,20-30%,Female_x_55<=,90,0,252.0,50.4,84.0,49.0,252.0,252.0,5.0,,,,
1299,CCC,2013J,1,0,Female,55<=,No Formal quals,90-100%,Female_x_55<=,60,0,646.0,53.833333333333336,96.0,7.0,646.0,646.0,12.0,1.0,96.0,96.0,0.0
1300,BBB,2013J,1,0,Female,0-35,Lower Than A Level,70-80%,Female_x_0-35,30,2,285.0,47.5,94.0,26.0,285.0,285.0,6.0,1.0,48.0,48.0,1.0
1301,BBB,2013B,1,0,Male,55<=,No Formal quals,0-10%,Male_x_55<=,60,0,414.0,34.5,98.0,53.0,414.0,414.0,12.0,,,,
1302,FFF,2013J,0,1,Female,0-35,No Formal quals,30-40%,Female_x_0-35,60,0,112.0,37.333333333333336,78.0,78.0,112.0,112.0,3.0,1.0,10.0,10.0,0.0
1303,DDD,2013J,1,0,Male,35-55,A Level or Equivalent,30-40%,Male_x_35-55,60,0,,,,,,,,,,,
1304,AAA,2013J,0,1,Female,0-35,HE Qualification,50-60%,Female_x_0-35,30,1,49.0,24.5,29.0,0.0,49.0,49.0,2.0,,,,
1305,BBB,2014B,0,1,Male,0-35,A Level or Equivalent,10-20%,Male_x_0-35,30,0,478.0,43.45454545454545,93.0,0.0,478.0,478.0,10.0,,,,
1306,FFF,2014B,0,1,Male,55<=,No Formal quals,60-70%,Male_x_55<=,120,0,452.0,56.5,90.0,0.0,452.0,452.0,7.0,,,,
1307,FFF,2013B,1,0,Female,35-55,Post Graduate Qualification,40-50%,Female_x_35-55,30,0,46.0,23.0,24.0,0.0,46.0,46.0,2.0,,,,
1308,CCC,2013B,0,1,Female,35-55,Lower Than A Level,90-100%,Female_x_35-55,30,2,69.0,69.0,69.0,0.0,69.0,69.0,1.0,,,,
1309,DDD,2013J,0,0,Male,55<=,HE Qualification,50-60%,Male_x_55<=,90,0,329.0,47.0,78.0,24.0,329.0,329.0,7.0,1.0,58.0,58.0,1.0
1310,AAA,2014B,1,0,Female,0-35,Lower Than A Level,50-60%,Female_x_0-35,60,0,541.0,38.642857142857146,80.0,0.0,541.0,541.0,14.0,1.0,90.0,90.0,0.0
1311,EEE,2014J,1,0,Female,55<=,Post Graduate Qualification,50-60%,Female_x_55<=,30,0,334.0,66.8,95.0,59.0,334.0,334.0,5.0,,,,
1312,CCC,2014J,1,0,Male,0-35,HE Qualification,90-100%,Male_x_0-35,60,0,108.0,36.0,95.0,0.0,108.0,108.0,3.0,,,,
1313,BBB,2013J,0,1,Male,55<=,A Level or Equivalent,70-80%,Male_x_55<=,60,1,453.0,37.75,92.0,54.0,453.0,453.0,12.0,,,,
1314,BBB,2013J,1,0,Male,55<=,No Formal quals,90-100%,Male_x_55<=,60,1,464.0,51.55555555555556,98.0,129.0,464.0,464.0,9.0,1.0,9.0,9.0,0.0
1315,CCC,2014B,0,1,Female,35-55,Post Graduate Qualification,30-40%,Female_x_35-55,120,1,,,,,,,,,,,
1316,FFF,2014B,0,1,Female,35-55,No Formal quals,90-100%,Female_x_35-55,30,1,471.0,52.333333333333336,88.0,93.0,471.0,471.0,9.0,2.0,40.0,80.0,0.0
1317,BBB,2014B,1,0,Female,35-55,No Formal quals,70-80%,Female_x_35-55,60,2,447.0,40.63636363636363,69.0,34.0,447.0,447.0,10.0,,,,
1318,DDD,2013B,0,0,Female,55<=,Lower Than A Level,80-90%,Female_x_55<=,30,0,297.0,74.25,96.0,96.0,297.0,297.0,4.0,,,,
1319,AAA,2013B,1,0,Male,35-55,Post Graduate Qualification,30-40%,Male_x_35-55,60,3,68.0,34.0,56.0,0.0,68.0,68.0,2.0,1.0,30.0,30.0,0.0
1320,DDD,2013J,1,0,Female,35-55,No Formal quals,0-10%,Female_x_35-55,90,0,558.0,69.75,99.0,79.0,558.0,558.0,8.0,,,,
1321,BBB,2013B,1,0,Male,55<=,A Level or Equivalent,20-30%,Male_x_55<=,30,1,246.0,27.333333333333332,98.0,3.0,246.0,246.0,9.0,,,,
1322,EEE,2014B,1,0,Female,35-55,HE Qualification,0-10%,Female_x_35-55,60,0,446.0,49.55555555555556,93.0,34.0,446.0,446.0,9.0,,,,
1323,AAA,2014B,0,1,Female,0-35,Post Graduate Qualification,60-70%,Female_x_0-35,30,1,104.0,52.0,55.0,55.0,104.0,104.0,2.0,,,,
1324,AAA,2013B,1,0,Male,35-55,Lower Than A Level,0-10%,Male_x_35-55,30,0,406.0,40.6,96.0,30.0,406.0,406.0,10.0,,,,
1325,CCC,2014J,0,1,Female,0-35,Post Graduate Qualification,30-40%,Female_x_0-35,60,1,341.0,68.2,99.0,0.0,341.0,341.0,5.0,,,,
1326,CCC,2013J,0,1,Female,35-55,Lower Than A Level,0-10%,Female_x_35-55,60,2,735.0,52.5,97.0,196.0,735.0,735.0,14.0,1.0,59.0,59.0,1.0
1327,EEE,2014J,1,0,Male,55<=,HE Qualification,10-20%,Male_x_55<=,30,1,533.0,53.3,94.0,1.0,533.0,533.0,10.0,,,,
1328,FFF,2013J,0,1,Female,55<=,A Level or Equivalent,0-10%,Female_x_55<=,120,1,165.0,55.0,84.0,41.0,165.0,165.0,3.0,,,,
1329,AAA,2014J,0,1,Male,35-55,No Formal quals,40-50%,Male_x_35-55,30,0,242.0,40.333333333333336,95.0,0.0,242.0,242.0,6.0,,,,
1330,EEE,2013B,0,1,Male,0-35,Post Graduate Qualification,60-70%,Male_x_0-35,30,0,42.0,21.0,25.0,0.0,42.0,42.0,2.0,,,,
1331,CCC,2013J,1,0,Male,35-55,Lower Than A Level,20-30%,Male_x_35-55,30,3,452.0,37.666666666666664,95.0,69.0,452.0,452.0,12.0,3.0,55.666666666666664,90.0,0.3333333333333333
1332,CCC,2013J,1,0,Male,55<=,HE Qualification,70-80%,Male_x_55<=,30,1,486.0,44.18181818181818,92.0,0.0,486.0,486.0,11.0,,,,
1333,AAA,2013J,0,1,Female,35-55,No Formal quals,40-50%,Female_x_35-55,30,0,246.0,61.5,78.0,37.0,246.0,246.0,4.0,3.0,56.666666666666664,31.0,0.3333333333333333
1334,DDD,2014B,1,0,Female,55<=,HE Qualification,40-50%,Female_x_55<=,90,0,305.0,61.0,77.0,124.0,305.0,305.0,5.0,,,,
1335,BBB,2014B,1,0,Female,0-35,A Level or Equivalent,40-50%,Female_x_0-35,60,0,295.0,73.75,98.0,0.0,295.0,295.0,4.0,3.0,42.666666666666664,42.0,0.3333333333333333
1336,CCC,2014J,0,1,Male,0-35,No Formal quals,70-80%,Male_x_0-35,60,0,383.0,47.875,97.0,0.0,383.0,383.0,8.0,,,,
1337,FFF,2013B,1,0,Female,55<=,No Formal quals,10-20%,Female_x_55<=,120,0,754.0,58.0,99.0,64.0,754.0,754.0,13.0,1.0,11.0,11.0,0.0
1338,FFF,2014B,0,1,Female,0-35,No Formal quals,10-20%,Female_x_0-35,60,0,523.0,74.71428571428571,89.0,66.0,523.0,523.0,7.0,1.0,78.0,78.0,1.0
1339,CCC,2013J,0,1,Female,55<=,Lower Than A Level,70-80%,Female_x_55<=,30,0,389.0,48.625,96.0,9.0,389.0,389.0,7.0,,,,
1340,DDD,2014B,0,1,Female,55<=,No Formal quals,80-90%,Female_x_55<=,30,0,130.0,43.333333333333336,72.0,72.0,130.0,130.0,3.0,1.0,71.0,71.0,1.0
1341,DDD,2013B,0,1,Male,55<=,HE Qualification,90-100%,Male_x_55<=,30,0,247.0,49.4,62.0,115.0,247.0,247.0,5.0,,,,
1342,EEE,2014B,1,0,Male,35-55,Lower Than A Level,90-100%,Male_x_35-55,60,0,1267.0,60.333333333333336,98.0,84.0,1267.0,1267.0,21.0,,,,
1343,FFF,2013J,0,1,Female,0-35,No Formal quals,10-20%,Female_x_0-35,30,0,655.0,50.38461538461539,95.0,75.0,655.0,655.0,12.0,,,,
1344,EEE,2014J,0,1,Male,35-55,HE Qualification,30-40%,Male_x_35-55,60,2,439.0,62.714285714285715,97.0,97.0,439.0,439.0,7.0,,,,
1345,FFF,2013J,1,0,Female,35-55,HE Qualification,70-80%,Female_x_35-55,60,0,498.0,38.30769230769231,69.0,188.0,498.0,498.0,12.0,,,,
1346,BBB,2013B,1,0,Female,0-35,Post Graduate Qualification,10-20%,Female_x_0-35,90,2,758.0,54.142857142857146,95.0,53.0,758.0,758.0,13.0,2.0,58.5,76.0,0.0
1347,BBB,2014J,0,1,Female,35-55,HE Qualification,30-40%,Female_x_35-55,90,2,273.0,68.25,93.0,57.0,273.0,273.0,4.0,1.0,62.0,62.0,0.0
1348,AAA,2014B,1,0,Male,55<=,A Level or Equivalent,90-100%,Male_x_55<=,30,0,229.0,38.166666666666664,96.0,96.0,229.0,229.0,6.0,,,,
1349,EEE,2014B,0,1,Female,35-55,No Formal quals,0-10%,Female_x_35-55,30,0,222.0,37.0,91.0,0.0,222.0,222.0,6.0,,,,
1350,CCC,2014B,1,0,Male,55<=,No Formal quals,10-20%,Male_x_55<=,60,0,376.0,47.0,95.0,0.0,376.0,376.0,8.0,3.0,42.333333333333336,45.0,0.6666666666666666
1351,EEE,2014J,1,0,Male,0-35,No Formal quals,60-70%,Male_x_0-35,30,0,765.0,54.642857142857146,97.0,87.0,765.0,765.0,14.0,,,,
1352,CCC,2013J,1,0,Female,35-55,HE Qualification,0-10%,Female_x_35-55,30,0,95.0,31.666666666666668,49.0,24.0,95.0,95.0,3.0,1.0,12.0,12.0,1.0
1353,DDD,2014J,0,1,Male,0-35,HE Qualification,0-10%,Male_x_0-35,60,0,235.0,39.166666666666664,89.0,0.0,235.0,235.0,6.0,,,,
1354,EEE,2014J,0,1,Male,55<=,No Formal quals,10-20%,Male_x_55<=,60,1,867.0,61.92857142857143,98.0,0.0,867.0,867.0,13.0,,,,
1355,DDD,2013B,0,1,Female,35-55,Lower Than A Level,30-40%,Female_x_35-55,90,0,,,,,,,,,,,
1356,BBB,2014J,1,0,Male,55<=,Lower Than A Level,60-70%,Male_x_55<=,60,3,319.0,45.57142857142857,74.0,140.0,319.0,319.0,7.0,,,,
1357,BBB,2014B,1,0,Male,55<=,A Level or Equivalent,30-40%,Male_x_55<=,120,0,552.0,46.0,98.0,88.0,552.0,552.0,12.0,,,,
1358,AAA,2013J,1,0,Female,55<=,Post Graduate Qualification,40-50%,Female_x_55<=,90,2,1201.0,54.59090909090909,97.0,84.0,1201.0,1201.0,21.0,1.0,79.0,79.0,1.0
1359,EEE,2013J,1,0,Female,0-35,A Level or Equivalent,30-40%,Female_x_0-35,30,0,,,,,,,,1.0,59.0,59.0,1.0
1360,DDD,2013J,0,1,Male,0-35,No Formal quals,30-40%,Male_x_0-35,60,0,804.0,53.6,91.0,96.0,804.0,804.0,15.0,,,,
1361,CCC,2014B,0,1,Female,0-35,No Formal quals,80-90%,Female_x_0-35,60,0,518.0,51.8,94.0,0.0,518.0,518.0,9.0,1.0,60.0,60.0,1.0
1362,BBB,2014B,1,0,Female,35-55,No Formal quals,50-60%,Female_x_35-55,60,3,824.0,54.93333333333333,87.0,0.0,824.0,824.0,15.0,1.0,61.0,61.0,1.0
1363,BBB,2014B,0,0,Male,55<=,Post Graduate Qualification,20-30%,Male_x_55<=,60,0,801.0,66.75,97.0,60.0,801.0,801.0,11.0,1.0,36.0,36.0,1.0
1364,CCC,2014B,1,0,Male,0-35,HE Qualification,50-60%,Male_x_0-35,60,1,184.0,61.333333333333336,77.0,0.0,184.0,184.0,3.0,,,,
1365,DDD,2014B,0,1,Female,55<=,Post Graduate Qualification,60-70%,Female_x_55<=,60,2,341.0,56.833333333333336,84.0,5.0,341.0,341.0,6.0,,,,
1366,DDD,2014J,1,0,Male,0-35,A Level or Equivalent,60-70%,Male_x_0-35,30,1,321.0,45.857142857142854,97.0,222.0,321.0,321.0,7.0,,,,
1367,EEE,2014B,1,0,Female,55<=,HE Qualification,70-80%,Female_x_55<=,120,0,123.0,30.75,99.0,0.0,123.0,123.0,4.0,,,,
1368,EEE,2014B,0,1,Female,0-35,HE Qualification,30-40%,Female_x_0-35,60,3,278.0,46.333333333333336,99.0,99.0,278.0,278.0,6.0,,,,
1369,FFF,2014B,1,0,Male,0-35,A Level or Equivalent,0-10%,Male_x_0-35,30,2,110.0,36.666666666666664,63.0,0.0,110.0,110.0,3.0,,,,
1370,FFF,2014B,1,0,Male,0-35,HE Qualification,50-60%,Male_x_0-35,30,0,241.0,48.2,96.0,0.0,241.0,241.0,5.0,1.0,6.0,6.0,0.0
1371,AAA,2013J,1,0,Female,0-35,Lower Than A Level,70-80%,Female_x_0-35,90,0,418.0,38.0,83.0,11.0,418.0,418.0,10.0,,,,
1372,BBB,2014B,1,0,Female,55<=,A Level or Equivalent,40-50%,Female_x_55<=,60,3,614.0,61.4,92.0,65.0,614.0,614.0,10.0,,,,
1373,EEE,2014J,0,1,Female,0-35,A Level or Equivalent,20-30%,Female_x_0-35,90,3,1121.0,48.73913043478261,99.0,105.0,1121.0,1121.0,23.0,,,,
1374,DDD,2014J,0,1,Female,0-35,Lower Than A Level,30-40%,Female_x_0-35,90,0,352.0,35.2,69.0,0.0,352.0,352.0,10.0,1.0,12.0,12.0,1.0
1375,CCC,2014J,1,0,Male,0-35,Post Graduate Qualification,70-80%,Male_x_0-35,90,1,106.0,53.0,78.0,0.0,106.0,106.0,2.0,,,,
1376,DDD,2013B,1,0,Female,55<=,Post Graduate Qualification,50-60%,Female_x_55<=,60,0,508.0,84.66666666666667,89.0,0.0,508.0,508.0,6.0,1.0,22.0,22.0,0.0
1377,BBB,2013J,0,1,Male,0-35,Post Graduate Qualification,40-50%,Male_x_0-35,30,0,241.0,48.2,72.0,60.0,241.0,241.0,5.0,,,,
1378,FFF,2014B,1,0,Male,55<=,HE Qualification,80-90%,Male_x_55<=,30,0,222.0,55.5,92.0,0.0,222.0,222.0,4.0,,,,
1379,DDD,2013B,0,1,Female,35-55,Lower Than A Level,90-100%,Female_x_35-55,60,0,295.0,59.0,89.0,85.0,295.0,295.0,5.0,,,,
1380,AAA,2014B,0,0,Male,55<=,A Level or Equivalent,20-30%,Male_x_55<=,60,1,368.0,52.57142857142857,86.0,0.0,368.0,368.0,7.0,,,,
1381,BBB,2013B,1,0,Male,35-55,A Level or Equivalent,60-70%,Male_x_35-55,60,0,144.0,48.0,60.0,0.0,144.0,144.0,3.0,,,,
1382,FFF,2013B,1,0,Female,0-35,A Level or Equivalent,80-90%,Female_x_0-35,60,0,782.0,60.15384615384615,96.0,72.0,782.0,782.0,13.0,,,,
1383,CCC,2014J,0,0,Male,0-35,HE Qualification,30-40%,Male_x_0-35,60,0,1240.0,49.6,95.0,108.0,1240.0,1240.0,24.0,,,,
1384,FFF,2014J,1,0,Male,55<=,HE Qualification,90-100%,Male_x_55<=,30,0,862.0,50.705882352941174,91.0,190.0,862.0,862.0,16.0,,,,
1385,AAA,2013B,1,0,Female,0-35,Post Graduate Qualification,90-100%,Female_x_0-35,30,3,292.0,36.5,85.0,27.0,292.0,292.0,8.0,,,,
1386,BBB,2014J,0,1,Female,0-35,HE Qualification,20-30%,Female_x_0-35,90,2,731.0,52.214285714285715,95.0,38.0,731.0,731.0,13.0,,,,
1387,CCC,2013B,1,0,Female,55<=,Post Graduate Qualification,0-10%,Female_x_55<=,30,0,15.0,15.0,15.0,0.0,15.0,15.0,1.0,1.0,48.0,48.0,0.0
1388,AAA,2013J,0,0,Female,0-35,Post Graduate Qualification,80-90%,Female_x_0-35,60,2,769.0,59.15384615384615,85.0,43.0,769.0,769.0,13.0,1.0,52.0,52.0,0.0
1389,FFF,2014J,1,0,Female,35-55,A Level or Equivalent,0-10%,Female_x_35-55,60,0,254.0,42.333333333333336,94.0,18.0,254.0,254.0,6.0,2.0,36.0,50.0,1.0
1390,AAA,2014J,0,1,Female,35-55,HE Qualification,10-20%,Female_x_35-55,120,1,276.0,34.5,68.0,14.0,276.0,276.0,8.0,,,,
1391,BBB,2014J,0,1,Female,0-35,Post Graduate Qualification,80-90%,Female_x_0-35,90,3,445.0,49.44444444444444,83.0,0.0,445.0,445.0,9.0,2.0,37.0,13.0,0.5
1392,EEE,2013J,0,1,Male,0-35,Lower Than A Level,40-50%,Male_x_0-35,60,0,248.0,49.6,87.0,17.0,248.0,248.0,5.0,1.0,63.0,63.0,0.0
1393,AAA,2013B,0,1,Male,35-55,Lower Than A Level,30-40%,Male_x_35-55,60,1,857.0,53.5625,97.0,0.0,857.0,857.0,16.0,1.0,19.0,19.0,1.0
1394,AAA,2014B,0,0,Female,0-35,HE Qualification,80-90%,Female_x_0-35,30,0,250.0,50.0,63.0,58.0,250.0,250.0,5.0,,,,
1395,FFF,2014J,0,1,Male,35-55,A Level or Equivalent,80-90%,Male_x_35-55,60,0,375.0,41.666666666666664,78.0,0.0,375.0,375.0,9.0,,,,
1396,FFF,2013B,1,0,Male,55<=,A Level or Equivalent,10-20%,Male_x_55<=,90,0,266.0,33.25,71.0,28.0,266.0,266.0,8.0,,,,
1397,CCC,2013J,0,1,Female,35-55,Post Graduate Qualification,20-30%,Female_x_35-55,60,3,376.0,41.77777777777778,76.0,75.0,376.0,376.0,9.0,,,,
1398,FFF,2014B,1,0,Male,0-35,HE Qualification,20-30%,Male_x_0-35,60,0,58.0,58.0,58.0,0.0,58.0,58.0,1.0,2.0,91.0,96.0,0.0
1399,DDD,2014J,0,1,Female,0-35,Lower Than A Level,40-50%,Female_x_0-35,30,2,217.0,54.25,83.0,0.0,217.0,217.0,4.0,,,,
1400,BBB,2013J,1,0,Male,35-55,Post Graduate Qualification,20-30%,Male_x_35-55,90,2,541.0,41.61538461538461,97.0,97.0,541.0,541.0,13.0,,,,
1401,BBB,2013J,0,1,Female,35-55,Post Graduate Qualification,90-100%,Female_x_35-55,30,0,201.0,50.25,91.0,29.0,201.0,201.0,4.0,1.0,51.0,51.0,0.0
1402,EEE,2014B,1,0,Male,0-35,No Formal quals,50-60%,Male_x_0-35,90,0,449.0,44.9,89.0,31.0,449.0,449.0,8.0,,,,
1403,EEE,2013B,0,1,Male,0-35,HE Qualification,10-20%,Male_x_0-35,60,1,343.0,68.6,89.0,58.0,343.0,343.0,5.0,2.0,69.0,75.0,0.0
1404,BBB,2014J,1,0,Male,0-35,Post Graduate Qualification,50-60%,Male_x_0-35,60,0,847.0,56.46666666666667,97.0,49.0,847.0,847.0,14.0,2.0,39.5,28.0,1.0
1405,EEE,2014J,0,0,Female,55<=,Lower Than A Level,50-60%,Female_x_55<=,30,0,121.0,60.5,70.0,0.0,121.0,121.0,2.0,1.0,77.0,77.0,0.0
1406,CCC,2013B,0,1,Male,55<=,No Formal quals,10-20%,Male_x_55<=,30,3,210.0,35.0,76.0,0.0,210.0,210.0,6.0,1.0,93.0,93.0,1.0
1407,FFF,2013B,0,1,Male,35-55,Lower Than A Level,50-60%,Male_x_35-55,90,1,232.0,46.4,96.0,96.0,232.0,232.0,5.0,,,,
1408,BBB,2013B,0,1,Female,35-55,A Level or Equivalent,50-60%,Female_x_35-55,90,0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,,,,
1409,EEE,2014B,0,0,Female,55<=,No Formal quals,50-60%,Female_x_55<=,60,1,19.0,19.0,19.0,0.0,19.0,19.0,1.0,2.0,29.5,14.0,1.0
1410,BBB,2014B,0,1,Male,55<=,No Formal quals,40-50%,Male_x_55<=,60,0,1027.0,54.05263157894737,96.0,82.0,1027.0,1027.0,19.0,,,,
1411,DDD,2014J,0,1,Male,35-55,Post Graduate Qualification,60-70%,Male_x_35-55,60,0,82.0,27.333333333333332,58.0,0.0,82.0,82.0,3.0,1.0,76.0,76.0,0.0
1412,AAA,2014B,1,0,Male,55<=,A Level or Equivalent,40-50%,Male_x_55<=,60,2,93.0,93.0,93.0,0.0,93.0,93.0,1.0,1.0,74.0,74.0,1.0
1413,FFF,2013J,0,1,Male,35-55,Post Graduate Qualification,0-10%,Male_x_35-55,60,2,395.0,65.83333333333333,97.0,75.0,395.0,395.0,6.0,,,,
1414,BBB,2014J,1,0,Female,0-35,HE Qualification,80-90%,Female_x_0-35,60,0,312.0,62.4,97.0,0.0,312.0,312.0,5.0,,,,
1415,AAA,2014B,1,0,Male,35-55,Lower Than A Level,20-30%,Male_x_35-55,90,0,491.0,70.14285714285714,94.0,82.0,491.0,491.0,7.0,,,,
1416,EEE,2013B,0,1,Male,55<=,Lower Than A Level,10-20%,Male_x_55<=,90,1,,,,,,,,1.0,33.0,33.0,1.0
